trial-name,spk,train-infer,train-quality,n-samples,test-infer,test-quality,eer
trial_ubxz0kiu,Serval,embd,ABCD,880,embd,D,27.78
trial_ubxz0kiu,Serval,embd,ABCD,880,mask,ABC,26.67
trial_ubxz0kiu,Serval,embd,ABCD,880,mask,D,33.33
trial_ubxz0kiu,Serval,embd,ABCD,880,raw,ABC,30
trial_ubxz0kiu,Serval,embd,ABCD,880,raw,D,33.33
trial_uci7aq32,Serval,embd,ABCD,880,embd,ABC,20
trial_uci7aq32,Serval,embd,ABCD,880,embd,D,30
trial_uci7aq32,Serval,embd,ABCD,880,mask,ABC,13.33
trial_uci7aq32,Serval,embd,ABCD,880,mask,D,26.67
trial_uci7aq32,Serval,embd,ABCD,880,raw,ABC,16.67
trial_uci7aq32,Serval,embd,ABCD,880,raw,D,36.67
trial_ue944iaf,Serval,raw,ABC,880,embd,ABC,25
trial_ue944iaf,Serval,raw,ABC,880,embd,D,31.82
trial_ue944iaf,Serval,raw,ABC,880,mask,ABC,10
trial_ue944iaf,Serval,raw,ABC,880,mask,D,22.73
trial_ue944iaf,Serval,raw,ABC,880,raw,ABC,15
trial_ue944iaf,Serval,raw,ABC,880,raw,D,22.73
trial_ufvbs75y,Serval,raw,ABC,1000,embd,ABC,15
trial_ufvbs75y,Serval,raw,ABC,1000,embd,D,29.63
trial_ufvbs75y,Serval,raw,ABC,1000,mask,ABC,5
trial_ufvbs75y,Serval,raw,ABC,1000,mask,D,14.81
trial_ufvbs75y,Serval,raw,ABC,1000,raw,ABC,7.5
trial_ufvbs75y,Serval,raw,ABC,1000,raw,D,14.81
trial_uk8ixnqt,Kaban,embd,ABCD,880,embd,ABC,19.05
trial_uk8ixnqt,Kaban,embd,ABCD,880,embd,D,23.81
trial_uk8ixnqt,Kaban,embd,ABCD,880,mask,ABC,19.05
trial_uk8ixnqt,Kaban,embd,ABCD,880,mask,D,33.33
trial_uk8ixnqt,Kaban,embd,ABCD,880,raw,ABC,19.05
trial_uk8ixnqt,Kaban,embd,ABCD,880,raw,D,28.57
trial_un9veh0i,Kaban,raw,ABC,520,embd,ABC,50
trial_un9veh0i,Kaban,raw,ABC,520,embd,D,47.83
trial_un9veh0i,Kaban,raw,ABC,520,mask,ABC,50
trial_un9veh0i,Kaban,raw,ABC,520,mask,D,26.09
trial_un9veh0i,Kaban,raw,ABC,520,raw,ABC,36.36
trial_un9veh0i,Kaban,raw,ABC,520,raw,D,47.83
trial_upizmav2,Serval,raw,AB,520,embd,ABC,45.83
trial_upizmav2,Serval,raw,AB,520,embd,D,48
trial_upizmav2,Serval,raw,AB,520,mask,ABC,33.33
trial_upizmav2,Serval,raw,AB,520,mask,D,36
trial_upizmav2,Serval,raw,AB,520,raw,ABC,33.33
trial_upizmav2,Serval,raw,AB,520,raw,D,32
trial_uts4f57q,Serval,mask,ABCD,520,embd,ABC,45.16
trial_uts4f57q,Serval,mask,ABCD,520,embd,D,53.85
trial_uts4f57q,Serval,mask,ABCD,520,mask,ABC,41.94
trial_uts4f57q,Serval,mask,ABCD,520,mask,D,38.46
trial_uts4f57q,Serval,mask,ABCD,520,raw,ABC,32.26
trial_uts4f57q,Serval,mask,ABCD,520,raw,D,42.31
trial_uuqcvtnh,Serval,raw,ABC,520,embd,ABC,35.48
trial_uuqcvtnh,Serval,raw,ABC,520,embd,D,44.44
trial_uuqcvtnh,Serval,raw,ABC,520,mask,ABC,32.26
trial_uuqcvtnh,Serval,raw,ABC,520,mask,D,33.33
trial_uuqcvtnh,Serval,raw,ABC,520,raw,ABC,35.48
trial_uuqcvtnh,Serval,raw,ABC,520,raw,D,37.04
trial_uwbrtq9q,Kaban,raw,ABC,1000,embd,ABC,29.17
trial_uwbrtq9q,Kaban,raw,ABC,1000,embd,D,33.33
trial_uwbrtq9q,Kaban,raw,ABC,1000,mask,ABC,16.67
trial_uwbrtq9q,Kaban,raw,ABC,1000,mask,D,14.29
trial_uwbrtq9q,Kaban,raw,ABC,1000,raw,ABC,12.5
trial_uwbrtq9q,Kaban,raw,ABC,1000,raw,D,14.29
trial_ux29as9z,Serval,raw,AB,650,embd,ABC,23.08
trial_ux29as9z,Serval,raw,AB,650,embd,D,33.33
trial_ux29as9z,Serval,raw,AB,650,mask,ABC,23.08
trial_ux29as9z,Serval,raw,AB,650,mask,D,22.22
trial_ux29as9z,Serval,raw,AB,650,raw,ABC,26.92
trial_ux29as9z,Serval,raw,AB,650,raw,D,33.33
trial_uy666rmf,Serval,mask,ABCD,880,embd,ABC,26.67
trial_uy666rmf,Serval,mask,ABCD,880,embd,D,44.83
trial_uy666rmf,Serval,mask,ABCD,880,mask,ABC,10
trial_uy666rmf,Serval,mask,ABCD,880,mask,D,24.14
trial_uy666rmf,Serval,mask,ABCD,880,raw,ABC,10
trial_uy666rmf,Serval,mask,ABCD,880,raw,D,20.69
trial_uyusq32c,Serval,mask,ABCD,880,embd,ABC,27.27
trial_uyusq32c,Serval,mask,ABCD,880,embd,D,30.3
trial_uyusq32c,Serval,mask,ABCD,880,mask,ABC,22.73
trial_uyusq32c,Serval,mask,ABCD,880,mask,D,12.12
trial_uyusq32c,Serval,mask,ABCD,880,raw,ABC,13.64
trial_uyusq32c,Serval,mask,ABCD,880,raw,D,27.27
trial_uzy92ox3,Serval,raw,AB,520,embd,ABC,40.74
trial_uzy92ox3,Serval,raw,AB,520,embd,D,33.33
trial_uzy92ox3,Serval,raw,AB,520,mask,ABC,33.33
trial_uzy92ox3,Serval,raw,AB,520,mask,D,36.36
trial_uzy92ox3,Serval,raw,AB,520,raw,ABC,29.63
trial_uzy92ox3,Serval,raw,AB,520,raw,D,39.39
trial_v0753tf1,Kaban,mask,ABCD,1000,embd,ABC,21.74
trial_v0753tf1,Kaban,mask,ABCD,1000,embd,D,28.57
trial_v0753tf1,Kaban,mask,ABCD,1000,mask,ABC,13.04
trial_v0753tf1,Kaban,mask,ABCD,1000,mask,D,19.05
trial_v0753tf1,Kaban,mask,ABCD,1000,raw,ABC,17.39
trial_v0753tf1,Kaban,mask,ABCD,1000,raw,D,14.29
trial_v1liago5,Serval,embd,ABCD,520,embd,ABC,35
trial_v1liago5,Serval,embd,ABCD,520,embd,D,37.04
trial_v1liago5,Serval,embd,ABCD,520,mask,ABC,35
trial_v1liago5,Serval,embd,ABCD,520,mask,D,37.04
trial_v1liago5,Serval,embd,ABCD,520,raw,ABC,35
trial_v1liago5,Serval,embd,ABCD,520,raw,D,29.63
trial_v2damund,Serval,embd,ABCD,1000,embd,ABC,20
trial_v2damund,Serval,embd,ABCD,1000,embd,D,25.81
trial_v2damund,Serval,embd,ABCD,1000,mask,ABC,10
trial_v2damund,Serval,embd,ABCD,1000,mask,D,22.58
trial_v2damund,Serval,embd,ABCD,1000,raw,ABC,13.33
trial_v2damund,Serval,embd,ABCD,1000,raw,D,25.81
trial_v3qj91uj,Kaban,mask,ABCD,880,embd,ABC,35.29
trial_v3qj91uj,Kaban,mask,ABCD,880,embd,D,27.27
trial_v3qj91uj,Kaban,mask,ABCD,880,mask,ABC,23.53
trial_v3qj91uj,Kaban,mask,ABCD,880,mask,D,22.73
trial_v3qj91uj,Kaban,mask,ABCD,880,raw,ABC,23.53
trial_v3qj91uj,Kaban,mask,ABCD,880,raw,D,31.82
trial_v6jq6tut,Serval,mask,ABCD,880,embd,ABC,21.88
trial_v6jq6tut,Serval,mask,ABCD,880,embd,D,31.43
trial_v6jq6tut,Serval,mask,ABCD,880,mask,ABC,12.5
trial_v6jq6tut,Serval,mask,ABCD,880,mask,D,20
trial_v6jq6tut,Serval,mask,ABCD,880,raw,ABC,12.5
trial_v6jq6tut,Serval,mask,ABCD,880,raw,D,20
trial_v91cjizi,Serval,raw,ABC,1000,embd,ABC,22.58
trial_v91cjizi,Serval,raw,ABC,1000,embd,D,20
trial_v91cjizi,Serval,raw,ABC,1000,mask,ABC,9.677
trial_v91cjizi,Serval,raw,ABC,1000,mask,D,6.667
trial_v91cjizi,Serval,raw,ABC,1000,raw,ABC,6.452
trial_v91cjizi,Serval,raw,ABC,1000,raw,D,13.33
trial_v967efv8,Serval,raw,AB,520,embd,ABC,40
trial_v967efv8,Serval,raw,AB,520,embd,D,48.15
trial_v967efv8,Serval,raw,AB,520,mask,ABC,32
trial_v967efv8,Serval,raw,AB,520,mask,D,37.04
trial_v967efv8,Serval,raw,AB,520,raw,ABC,36
trial_v967efv8,Serval,raw,AB,520,raw,D,33.33
trial_vb8i8fbn,Kaban,mask,ABCD,650,embd,ABC,44.44
trial_vb8i8fbn,Kaban,mask,ABCD,650,embd,D,39.13
trial_vb8i8fbn,Kaban,mask,ABCD,650,mask,ABC,29.63
trial_vb8i8fbn,Kaban,mask,ABCD,650,mask,D,39.13
trial_vb8i8fbn,Kaban,mask,ABCD,650,raw,ABC,40.74
trial_vb8i8fbn,Kaban,mask,ABCD,650,raw,D,43.48
trial_vdrgk5v8,Kaban,embd,ABCD,880,embd,ABC,33.33
trial_vdrgk5v8,Kaban,embd,ABCD,880,embd,D,33.33
trial_vdrgk5v8,Kaban,embd,ABCD,880,mask,ABC,29.17
trial_vdrgk5v8,Kaban,embd,ABCD,880,mask,D,38.1
trial_vdrgk5v8,Kaban,embd,ABCD,880,raw,ABC,33.33
trial_vdrgk5v8,Kaban,embd,ABCD,880,raw,D,42.86
trial_viay7x80,Kaban,raw,ABC,520,embd,ABC,53.57
trial_viay7x80,Kaban,raw,ABC,520,embd,D,37.5
trial_viay7x80,Kaban,raw,ABC,520,mask,ABC,39.29
trial_viay7x80,Kaban,raw,ABC,520,mask,D,43.75
trial_viay7x80,Kaban,raw,ABC,520,raw,ABC,39.29
trial_viay7x80,Kaban,raw,ABC,520,raw,D,43.75
trial_vixo5i4t,Kaban,embd,ABCD,880,embd,ABC,20.83
trial_vixo5i4t,Kaban,embd,ABCD,880,embd,D,31.25
trial_vixo5i4t,Kaban,embd,ABCD,880,mask,ABC,25
trial_vixo5i4t,Kaban,embd,ABCD,880,mask,D,31.25
trial_vixo5i4t,Kaban,embd,ABCD,880,raw,ABC,25
trial_vixo5i4t,Kaban,embd,ABCD,880,raw,D,31.25
trial_vl8skslh,Kaban,embd,ABCD,880,embd,ABC,28.57
trial_vl8skslh,Kaban,embd,ABCD,880,embd,D,41.67
trial_vl8skslh,Kaban,embd,ABCD,880,mask,ABC,23.81
trial_vl8skslh,Kaban,embd,ABCD,880,mask,D,25
trial_vl8skslh,Kaban,embd,ABCD,880,raw,ABC,28.57
trial_vl8skslh,Kaban,embd,ABCD,880,raw,D,33.33
trial_vm0ol6ec,Kaban,raw,ABC,650,embd,ABC,34.62
trial_vm0ol6ec,Kaban,raw,ABC,650,embd,D,38.1
trial_vm0ol6ec,Kaban,raw,ABC,650,mask,ABC,30.77
trial_vm0ol6ec,Kaban,raw,ABC,650,mask,D,38.1
trial_vm0ol6ec,Kaban,raw,ABC,650,raw,ABC,26.92
trial_vm0ol6ec,Kaban,raw,ABC,650,raw,D,33.33
trial_vqp762lq,Kaban,mask,ABCD,880,embd,ABC,36.36
trial_vqp762lq,Kaban,mask,ABCD,880,embd,D,28.57
trial_vqp762lq,Kaban,mask,ABCD,880,mask,ABC,22.73
trial_vqp762lq,Kaban,mask,ABCD,880,mask,D,28.57
trial_vqp762lq,Kaban,mask,ABCD,880,raw,ABC,22.73
trial_vqp762lq,Kaban,mask,ABCD,880,raw,D,28.57
trial_vquyty3y,Kaban,embd,ABCD,650,embd,ABC,32
trial_vquyty3y,Kaban,embd,ABCD,650,embd,D,42.11
trial_vquyty3y,Kaban,embd,ABCD,650,mask,ABC,24
trial_vquyty3y,Kaban,embd,ABCD,650,mask,D,42.11
trial_vquyty3y,Kaban,embd,ABCD,650,raw,ABC,24
trial_vquyty3y,Kaban,embd,ABCD,650,raw,D,52.63
trial_vsl2er9o,Serval,embd,ABCD,650,embd,ABC,25
trial_vsl2er9o,Serval,embd,ABCD,650,embd,D,30.43
trial_vsl2er9o,Serval,embd,ABCD,650,mask,ABC,25
trial_vsl2er9o,Serval,embd,ABCD,650,mask,D,30.43
trial_vsl2er9o,Serval,embd,ABCD,650,raw,ABC,25
trial_vsl2er9o,Serval,embd,ABCD,650,raw,D,30.43
trial_vtatzi5z,Kaban,raw,AB,650,embd,ABC,46.88
trial_vtatzi5z,Kaban,raw,AB,650,embd,D,38.46
trial_vtatzi5z,Kaban,raw,AB,650,mask,ABC,25
trial_vtatzi5z,Kaban,raw,AB,650,mask,D,30.77
trial_vtatzi5z,Kaban,raw,AB,650,raw,ABC,21.88
trial_vtatzi5z,Kaban,raw,AB,650,raw,D,30.77
trial_vtrmcipu,Serval,raw,ABC,1000,embd,ABC,16.13
trial_vtrmcipu,Serval,raw,ABC,1000,embd,D,30
trial_vtrmcipu,Serval,raw,ABC,1000,mask,ABC,6.452
trial_vtrmcipu,Serval,raw,ABC,1000,mask,D,20
trial_vtrmcipu,Serval,raw,ABC,1000,raw,ABC,6.452
trial_vtrmcipu,Serval,raw,ABC,1000,raw,D,16.67
trial_vy016b49,Serval,raw,ABC,650,embd,ABC,29.63
trial_vy016b49,Serval,raw,ABC,650,embd,D,25.93
trial_vy016b49,Serval,raw,ABC,650,mask,ABC,25.93
trial_vy016b49,Serval,raw,ABC,650,mask,D,25.93
trial_vy016b49,Serval,raw,ABC,650,raw,ABC,18.52
trial_vy016b49,Serval,raw,ABC,650,raw,D,22.22
trial_vy3j3qd7,Serval,mask,ABCD,880,embd,ABC,24.24
trial_vy3j3qd7,Serval,mask,ABCD,880,embd,D,31.03
trial_vy3j3qd7,Serval,mask,ABCD,880,mask,ABC,21.21
trial_vy3j3qd7,Serval,mask,ABCD,880,mask,D,13.79
trial_vy3j3qd7,Serval,mask,ABCD,880,raw,ABC,27.27
trial_vy3j3qd7,Serval,mask,ABCD,880,raw,D,24.14
trial_vykkxyy0,Kaban,mask,ABCD,880,embd,ABC,37.5
trial_vykkxyy0,Kaban,mask,ABCD,880,embd,D,33.33
trial_vykkxyy0,Kaban,mask,ABCD,880,mask,ABC,25
trial_vykkxyy0,Kaban,mask,ABCD,880,mask,D,18.52
trial_vykkxyy0,Kaban,mask,ABCD,880,raw,ABC,25
trial_vykkxyy0,Kaban,mask,ABCD,880,raw,D,25.93
trial_vz8bj8wo,Serval,raw,ABC,650,embd,ABC,31.03
trial_vz8bj8wo,Serval,raw,ABC,650,embd,D,36
trial_vz8bj8wo,Serval,raw,ABC,650,mask,ABC,27.59
trial_vz8bj8wo,Serval,raw,ABC,650,mask,D,28
trial_vz8bj8wo,Serval,raw,ABC,650,raw,ABC,24.14
trial_vz8bj8wo,Serval,raw,ABC,650,raw,D,20
trial_w5df6q8y,Kaban,mask,ABCD,650,embd,ABC,36.84
trial_w5df6q8y,Kaban,mask,ABCD,650,embd,D,40.91
trial_w5df6q8y,Kaban,mask,ABCD,650,mask,ABC,31.58
trial_w5df6q8y,Kaban,mask,ABCD,650,mask,D,31.82
trial_w5df6q8y,Kaban,mask,ABCD,650,raw,ABC,31.58
trial_w5df6q8y,Kaban,mask,ABCD,650,raw,D,27.27
trial_w5t41is5,Kaban,raw,ABC,520,embd,ABC,39.13
trial_w5t41is5,Kaban,raw,ABC,520,embd,D,41.67
trial_w5t41is5,Kaban,raw,ABC,520,mask,ABC,30.43
trial_w5t41is5,Kaban,raw,ABC,520,mask,D,37.5
trial_w5t41is5,Kaban,raw,ABC,520,raw,ABC,26.09
trial_w5t41is5,Kaban,raw,ABC,520,raw,D,37.5
trial_wa4yckae,Serval,mask,ABCD,650,embd,ABC,33.33
trial_wa4yckae,Serval,mask,ABCD,650,embd,D,40
trial_wa4yckae,Serval,mask,ABCD,650,mask,ABC,23.33
trial_wa4yckae,Serval,mask,ABCD,650,mask,D,26.67
trial_wa4yckae,Serval,mask,ABCD,650,raw,ABC,20
trial_wa4yckae,Serval,mask,ABCD,650,raw,D,33.33
trial_wbzjjcis,Serval,mask,ABCD,520,embd,ABC,45.16
trial_wbzjjcis,Serval,mask,ABCD,520,embd,D,50
trial_wbzjjcis,Serval,mask,ABCD,520,mask,ABC,45.16
trial_wbzjjcis,Serval,mask,ABCD,520,mask,D,37.5
trial_wbzjjcis,Serval,mask,ABCD,520,raw,ABC,38.71
trial_wbzjjcis,Serval,mask,ABCD,520,raw,D,41.67
trial_wer1ltgx,Kaban,embd,ABCD,650,embd,ABC,35.71
trial_wer1ltgx,Kaban,embd,ABCD,650,embd,D,26.32
trial_wer1ltgx,Kaban,embd,ABCD,650,mask,ABC,32.14
trial_wer1ltgx,Kaban,embd,ABCD,650,mask,D,31.58
trial_wer1ltgx,Kaban,embd,ABCD,650,raw,ABC,35.71
trial_wer1ltgx,Kaban,embd,ABCD,650,raw,D,42.11
trial_wfw248k6,Serval,mask,ABCD,520,embd,ABC,38.46
trial_wfw248k6,Serval,mask,ABCD,520,embd,D,42.86
trial_wfw248k6,Serval,mask,ABCD,520,mask,ABC,23.08
trial_wfw248k6,Serval,mask,ABCD,520,mask,D,32.14
trial_wfw248k6,Serval,mask,ABCD,520,raw,ABC,30.77
trial_wfw248k6,Serval,mask,ABCD,520,raw,D,25
trial_wjwm7pgq,Kaban,embd,ABCD,650,embd,ABC,40.62
trial_wjwm7pgq,Kaban,embd,ABCD,650,embd,D,36.84
trial_wjwm7pgq,Kaban,embd,ABCD,650,mask,ABC,21.88
trial_wjwm7pgq,Kaban,embd,ABCD,650,mask,D,26.32
trial_wjwm7pgq,Kaban,embd,ABCD,650,raw,ABC,18.75
trial_wjwm7pgq,Kaban,embd,ABCD,650,raw,D,31.58
trial_wqum05x7,Serval,embd,ABCD,1000,embd,ABC,15.62
trial_wqum05x7,Serval,embd,ABCD,1000,embd,D,22.22
trial_wqum05x7,Serval,embd,ABCD,1000,mask,ABC,9.375
trial_wqum05x7,Serval,embd,ABCD,1000,mask,D,18.52
trial_wqum05x7,Serval,embd,ABCD,1000,raw,ABC,12.5
trial_wqum05x7,Serval,embd,ABCD,1000,raw,D,22.22
trial_wrdwp9gz,Serval,embd,ABCD,1000,embd,ABC,16.67
trial_wrdwp9gz,Serval,embd,ABCD,1000,embd,D,26.67
trial_wrdwp9gz,Serval,embd,ABCD,1000,mask,ABC,20.83
trial_wrdwp9gz,Serval,embd,ABCD,1000,mask,D,26.67
trial_wrdwp9gz,Serval,embd,ABCD,1000,raw,ABC,20.83
trial_wrdwp9gz,Serval,embd,ABCD,1000,raw,D,26.67
trial_wvgph62i,Kaban,raw,ABC,650,embd,ABC,40
trial_wvgph62i,Kaban,raw,ABC,650,embd,D,37.5
trial_wvgph62i,Kaban,raw,ABC,650,mask,ABC,28
trial_wvgph62i,Kaban,raw,ABC,650,mask,D,31.25
trial_wvgph62i,Kaban,raw,ABC,650,raw,ABC,32
trial_wvgph62i,Kaban,raw,ABC,650,raw,D,25
trial_x15i3pbi,Serval,embd,ABCD,650,embd,ABC,24.24
trial_x15i3pbi,Serval,embd,ABCD,650,embd,D,30.43
trial_x15i3pbi,Serval,embd,ABCD,650,mask,ABC,18.18
trial_x15i3pbi,Serval,embd,ABCD,650,mask,D,34.78
trial_x15i3pbi,Serval,embd,ABCD,650,raw,ABC,30.3
trial_x15i3pbi,Serval,embd,ABCD,650,raw,D,39.13
trial_x3ghk0kr,Kaban,raw,AB,520,embd,ABC,42.86
trial_x3ghk0kr,Kaban,raw,AB,520,embd,D,40.91
trial_x3ghk0kr,Kaban,raw,AB,520,mask,ABC,47.62
trial_x3ghk0kr,Kaban,raw,AB,520,mask,D,40.91
trial_x3ghk0kr,Kaban,raw,AB,520,raw,ABC,42.86
trial_x3ghk0kr,Kaban,raw,AB,520,raw,D,31.82
trial_x4relzl0,Serval,embd,ABCD,650,embd,ABC,22.22
trial_x4relzl0,Serval,embd,ABCD,650,embd,D,34.62
trial_x4relzl0,Serval,embd,ABCD,650,mask,ABC,18.52
trial_x4relzl0,Serval,embd,ABCD,650,mask,D,19.23
trial_x4relzl0,Serval,embd,ABCD,650,raw,ABC,22.22
trial_x4relzl0,Serval,embd,ABCD,650,raw,D,26.92
trial_x4vs92hl,Kaban,embd,ABCD,880,embd,ABC,25
trial_x4vs92hl,Kaban,embd,ABCD,880,embd,D,31.82
trial_x4vs92hl,Kaban,embd,ABCD,880,mask,ABC,18.75
trial_x4vs92hl,Kaban,embd,ABCD,880,mask,D,22.73
trial_x4vs92hl,Kaban,embd,ABCD,880,raw,ABC,18.75
trial_x4vs92hl,Kaban,embd,ABCD,880,raw,D,27.27
trial_xabtvyrk,Kaban,mask,ABCD,520,embd,ABC,40.91
trial_xabtvyrk,Kaban,mask,ABCD,520,embd,D,50
trial_xabtvyrk,Kaban,mask,ABCD,520,mask,ABC,31.82
trial_xabtvyrk,Kaban,mask,ABCD,520,mask,D,45.83
trial_xabtvyrk,Kaban,mask,ABCD,520,raw,ABC,27.27
trial_xabtvyrk,Kaban,mask,ABCD,520,raw,D,41.67
trial_xgwogath,Kaban,raw,ABC,1000,embd,ABC,31.03
trial_xgwogath,Kaban,raw,ABC,1000,embd,D,28.57
trial_xgwogath,Kaban,raw,ABC,1000,mask,ABC,10.34
trial_xgwogath,Kaban,raw,ABC,1000,mask,D,21.43
trial_xgwogath,Kaban,raw,ABC,1000,raw,ABC,10.34
trial_xgwogath,Kaban,raw,ABC,1000,raw,D,35.71
trial_xhrgnxyv,Serval,embd,ABCD,880,embd,ABC,17.86
trial_xhrgnxyv,Serval,embd,ABCD,880,embd,D,25.93
trial_xhrgnxyv,Serval,embd,ABCD,880,mask,ABC,21.43
trial_xhrgnxyv,Serval,embd,ABCD,880,mask,D,22.22
trial_xhrgnxyv,Serval,embd,ABCD,880,raw,ABC,25
trial_xhrgnxyv,Serval,embd,ABCD,880,raw,D,25.93
trial_xok263fr,Serval,embd,ABCD,650,embd,ABC,26.09
trial_xok263fr,Serval,embd,ABCD,650,embd,D,40
trial_xok263fr,Serval,embd,ABCD,650,mask,ABC,30.43
trial_xok263fr,Serval,embd,ABCD,650,mask,D,36
trial_xok263fr,Serval,embd,ABCD,650,raw,ABC,26.09
trial_xok263fr,Serval,embd,ABCD,650,raw,D,36
trial_xr8ij1g9,Serval,mask,ABCD,1000,embd,ABC,22.22
trial_xr8ij1g9,Serval,mask,ABCD,1000,embd,D,29.63
trial_xr8ij1g9,Serval,mask,ABCD,1000,mask,ABC,11.11
trial_xr8ij1g9,Serval,mask,ABCD,1000,mask,D,14.81
trial_xr8ij1g9,Serval,mask,ABCD,1000,raw,ABC,11.11
trial_xr8ij1g9,Serval,mask,ABCD,1000,raw,D,18.52
trial_xtjy961k,Kaban,raw,ABC,650,embd,ABC,36.36
trial_xtjy961k,Kaban,raw,ABC,650,embd,D,46.15
trial_xtjy961k,Kaban,raw,ABC,650,mask,ABC,31.82
trial_xtjy961k,Kaban,raw,ABC,650,mask,D,30.77
trial_xtjy961k,Kaban,raw,ABC,650,raw,ABC,22.73
trial_xtjy961k,Kaban,raw,ABC,650,raw,D,30.77
trial_xyll6rtj,Serval,embd,ABCD,880,embd,ABC,21.43
trial_xyll6rtj,Serval,embd,ABCD,880,embd,D,16
trial_xyll6rtj,Serval,embd,ABCD,880,mask,ABC,17.86
trial_xyll6rtj,Serval,embd,ABCD,880,mask,D,24
trial_xyll6rtj,Serval,embd,ABCD,880,raw,ABC,21.43
trial_xyll6rtj,Serval,embd,ABCD,880,raw,D,32
trial_y10ickis,Kaban,mask,ABCD,520,embd,ABC,38.1
trial_y10ickis,Kaban,mask,ABCD,520,embd,D,48
trial_y10ickis,Kaban,mask,ABCD,520,mask,ABC,33.33
trial_y10ickis,Kaban,mask,ABCD,520,mask,D,52
trial_y10ickis,Kaban,mask,ABCD,520,raw,ABC,33.33
trial_y10ickis,Kaban,mask,ABCD,520,raw,D,40
trial_y1q5cais,Serval,embd,ABCD,520,embd,ABC,35.71
trial_y1q5cais,Serval,embd,ABCD,520,embd,D,37.93
trial_y1q5cais,Serval,embd,ABCD,520,mask,ABC,35.71
trial_y1q5cais,Serval,embd,ABCD,520,mask,D,31.03
trial_y1q5cais,Serval,embd,ABCD,520,raw,ABC,35.71
trial_y1q5cais,Serval,embd,ABCD,520,raw,D,37.93
trial_y4ojgliv,Kaban,raw,AB,650,embd,ABC,50
trial_y4ojgliv,Kaban,raw,AB,650,embd,D,41.67
trial_y4ojgliv,Kaban,raw,AB,650,mask,ABC,22.73
trial_y4ojgliv,Kaban,raw,AB,650,mask,D,41.67
trial_y4ojgliv,Kaban,raw,AB,650,raw,ABC,27.27
trial_y4ojgliv,Kaban,raw,AB,650,raw,D,29.17
trial_y65qxvrl,Serval,mask,ABCD,520,embd,ABC,50
trial_y65qxvrl,Serval,mask,ABCD,520,embd,D,45.45
trial_y65qxvrl,Serval,mask,ABCD,520,mask,ABC,34.38
trial_y65qxvrl,Serval,mask,ABCD,520,mask,D,27.27
trial_y65qxvrl,Serval,mask,ABCD,520,raw,ABC,25
trial_y65qxvrl,Serval,mask,ABCD,520,raw,D,45.45
trial_y9800kns,Kaban,raw,ABC,1000,embd,ABC,38.1
trial_y9800kns,Kaban,raw,ABC,1000,embd,D,25
trial_y9800kns,Kaban,raw,ABC,1000,mask,ABC,19.05
trial_y9800kns,Kaban,raw,ABC,1000,mask,D,25
trial_y9800kns,Kaban,raw,ABC,1000,raw,ABC,23.81
trial_y9800kns,Kaban,raw,ABC,1000,raw,D,18.75
trial_y9jv1rb9,Serval,embd,ABCD,520,embd,ABC,33.33
trial_y9jv1rb9,Serval,embd,ABCD,520,embd,D,41.94
trial_y9jv1rb9,Serval,embd,ABCD,520,mask,ABC,19.05
trial_y9jv1rb9,Serval,embd,ABCD,520,mask,D,32.26
trial_y9jv1rb9,Serval,embd,ABCD,520,raw,ABC,19.05
trial_y9jv1rb9,Serval,embd,ABCD,520,raw,D,38.71
trial_yau5cwoe,Serval,raw,ABC,1000,embd,ABC,21.21
trial_yau5cwoe,Serval,raw,ABC,1000,embd,D,26.09
trial_yau5cwoe,Serval,raw,ABC,1000,mask,ABC,6.061
trial_yau5cwoe,Serval,raw,ABC,1000,mask,D,17.39
trial_yau5cwoe,Serval,raw,ABC,1000,raw,ABC,6.061
trial_yau5cwoe,Serval,raw,ABC,1000,raw,D,13.04
trial_ydmneimn,Kaban,embd,ABCD,1000,embd,ABC,17.65
trial_ydmneimn,Kaban,embd,ABCD,1000,embd,D,27.78
trial_ydmneimn,Kaban,embd,ABCD,1000,mask,ABC,17.65
trial_ydmneimn,Kaban,embd,ABCD,1000,mask,D,27.78
trial_ydmneimn,Kaban,embd,ABCD,1000,raw,ABC,5.882
trial_ydmneimn,Kaban,embd,ABCD,1000,raw,D,27.78
trial_ygc4d874,Kaban,embd,ABCD,1000,embd,ABC,25.93
trial_ygc4d874,Kaban,embd,ABCD,1000,embd,D,29.41
trial_ygc4d874,Kaban,embd,ABCD,1000,mask,ABC,14.81
trial_ygc4d874,Kaban,embd,ABCD,1000,mask,D,11.76
trial_ygc4d874,Kaban,embd,ABCD,1000,raw,ABC,18.52
trial_ygc4d874,Kaban,embd,ABCD,1000,raw,D,29.41
trial_ygdlsfr1,Kaban,embd,ABCD,1000,embd,ABC,16.67
trial_ygdlsfr1,Kaban,embd,ABCD,1000,embd,D,32
trial_ygdlsfr1,Kaban,embd,ABCD,1000,mask,ABC,25
trial_ygdlsfr1,Kaban,embd,ABCD,1000,mask,D,20
trial_ygdlsfr1,Kaban,embd,ABCD,1000,raw,ABC,33.33
trial_ygdlsfr1,Kaban,embd,ABCD,1000,raw,D,32
trial_yjg9xd5j,Serval,raw,ABC,520,embd,ABC,40
trial_yjg9xd5j,Serval,raw,ABC,520,embd,D,50
trial_yjg9xd5j,Serval,raw,ABC,520,mask,ABC,32
trial_yjg9xd5j,Serval,raw,ABC,520,mask,D,25
